file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.actf.visualization.gui/src/org/eclipse/actf/visualization/gui/msaa/properties/fields/HypertextHyperlinkIndexField.java,2,15,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
plugins/org.eclipse.actf.visualization.presentation/src/org/eclipse/actf/visualization/presentation/ui/views/RoomView.java,2,80,9,6,0,0,5,4,4,0,5,8,0,0,0,0,5,4,0,0,1,3,5,8,0,0
plugins/org.eclipse.actf.util.httpproxy/src/org/eclipse/actf/util/httpproxy/core/ChunkListener.java,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0
plugins/org.eclipse.actf.model.ui.editors.ie/src/org/eclipse/actf/model/ui/editors/ie/impl/WebBrowserIEControlSite.java,2,168,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
plugins/org.eclipse.actf.ai.query/src/org/eclipse/actf/ai/query/QueryService.java,2,15,3,3,3,3,1,3,0,0,3,3,0,0,0,0,1,3,0,0,1,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.html/src/org/eclipse/actf/model/dom/html/impl/SHHeadElement.java,2,13,3,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.actf.visualization.gui/src/org/eclipse/actf/visualization/gui/msaa/properties/Accessible2PropertySource.java,2,155,20,1,1,0,9,1,10,1,0,0,1,0,0,0,6,0,2,0,1,1,0,0,0,0
plugins/org.eclipse.actf.visualization.engines.voicebrowser/src/org/eclipse/actf/visualization/engines/voicebrowser/internal/StaticARenderer.java,2,66,15,0,2,0,5,1,4,1,2,0,0,0,1,0,3,0,4,0,6,0,0,0,0,0
plugins/org.eclipse.actf.visualization.gui/src/org/eclipse/actf/visualization/gui/msaa/properties/methods/ia2table/IA2TableRowExtentAtMethod.java,2,25,7,1,1,0,5,1,3,1,0,0,1,0,0,0,4,1,1,0,2,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.html/src/org/eclipse/actf/model/dom/sgml/internal/modelgroup/OrModelGroup.java,2,57,3,4,0,0,4,1,1,1,0,0,1,0,0,0,3,1,2,0,4,0,18,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/style/DefaultStyleElement.java,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0
plugins/org.eclipse.actf.visualization.ui.report/src/org/eclipse/actf/visualization/ui/report/table/popup/SrcHighlightAction.java,2,38,6,1,2,0,3,1,0,1,2,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0
plugins/org.eclipse.actf.visualization.flash/src/org/eclipse/actf/model/flash/FlashNode.java,2,217,7,71,1,0,4,8,1,4,2,0,0,0,0,0,2,3,0,0,3,15,1,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/style/impl/TextPropertiesElementImpl.java,2,136,35,0,0,0,3,1,0,0,68,1,1,0,1,0,5,0,18,0,1,0,68,0,0,0
plugins/org.eclipse.actf.model.dom.html/src/org/eclipse/actf/model/dom/html/impl/SHFrameElement.java,2,64,17,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.actf.visualization.gui/src/org/eclipse/actf/visualization/gui/msaa/properties/AccessibleObjectPropertySourceAdapterFactory.java,2,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.actf.ai.xmlstore/src/org/eclipse/actf/ai/xmlstore/nvdl/model/NVDLResultAction.java,2,28,2,4,0,0,3,8,0,4,0,7,1,0,0,0,0,5,1,0,2,13,0,8,0,0
plugins/org.eclipse.actf.ai.navigator/src/org/eclipse/actf/ai/navigator/extension/ScreenReaderExtension.java,2,94,4,5,0,5,1,2,0,0,1,5,0,0,0,0,2,2,0,0,1,0,1,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/office/SpreadSheetElement.java,2,11,0,7,0,0,0,0,0,0,0,0,1,0,0,1,2,6,0,6,0,7,0,0,0,0
plugins/org.eclipse.actf.ai.fennec/src/org/eclipse/actf/ai/fennec/treemanager/IMediaSyncEventListener.java,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0
